7643148 504000 0 0 1404200 0 0 0 0 0 -1086804 0 -1.30680000013671815 33 0 -3 
7643188 503994 0 -0.469760223699267954 1404193 0 -1.0898123977240175 0 0 0 -1086804 0 -1.30680000013671815 29 0 1 
7643228 503956 -2 -0.892377327661961317 1404146 -2 -2.13359662820585072 0 0 0 -1086804 0 -1.30680000013671815 32 0 -2 
7643268 503880 -4 -0.650098663987591863 1404053 -3 -3.86133492412045598 0 0 0 -1086804 0 -1.30680000013671815 28 0 2 
7643308 503769 -4 -1.55737770110135898 1403915 -4 -5.79061546525917947 0 0 0 -1086804 0 -1.30680000013671815 30 0 0 
7643348 503622 -5 -1.4286679076612927 1403733 -5 -7.43902643164619803 0 0 0 -1086804 0 -1.30680000013671815 32 0 -2 
7643388 503443 -4 -3.07842275185976177 1403508 -6 -8.32415600237436593 0 0 0 -1086804 0 -1.30680000013671815 27 0 3 
7643428 503231 -5 -4.32109570235479623 1403243 -7 -9.96359235886484385 0 0 0 -1086805 0 -0.306800000136718154 28 0 2 
7643468 502985 -7 -2.97114022757159546 1402939 -7 -11.8749236795119941 0 0 0 -1086805 0 -0.306800000136718154 31 0 -1 
7643508 502711 -7 -3.84300979593535885 1402596 -9 -12.5757381450384855 0 0 0 -1086804 0 -1.30680000013671815 28 0 2 
7643548 502408 -8 -4.75115787598770112 1402217 -10 -13.583623934770003 0 0 0 -1086804 0 -1.30680000013671815 27 0 3 
7643588 502076 -9 -4.51003793615382165 1401803 -12 -14.4161692289635539 0 0 0 -1086804 0 -1.30680000013671815 26 0 4 
7643628 501719 -8 -5.93410344491712749 1401357 -11 -16.5909622074104846 0 0 0 -1086804 0 -1.30680000013671815 29 0 1 
7643668 501335 -10 -5.83780787064461038 1400877 -13 -16.6255910496693105 0 0 0 -1086805 0 -0.306800000136718154 31 0 -1 
7643708 500927 -11 -6.03560468199430034 1400368 -14 -18.0376439357642084 0 0 0 -1086804 0 -1.30680000013671815 28 0 2 
7643748 500496 -12 -6.34194734739139676 1399830 -13 -19.3447090454865247 0 0 0 -1086804 0 -1.30680000013671815 32 0 -2 
7643788 500043 -12 -6.57128933508647606 1399265 -13 -21.0643745586276054 0 0 0 -1086805 0 -0.306800000136718154 30 0 0 
7643828 499570 -11 -7.53808411379577592 1398673 -14 -21.7142286554444581 0 0 0 -1086805 0 -0.306800000136718154 29 0 1 
7643868 499076 -13 -7.05678515182808042 1398056 -16 -21.8118595154955983 0 0 0 -1086804 0 -1.30680000013671815 32 0 -2 
7643908 498564 -14 -6.94184591784141958 1397417 -16 -22.8748553188052028 0 0 0 -1086804 0 -1.30680000013671815 32 0 -2 
7643948 498036 -13 -8.00771988008636981 1396756 -17 -23.4208042446989566 0 0 0 -1086805 0 -0.306800000136718154 32 0 -2 
7643988 497492 -13 -9.06886050716275349 1396075 -17 -23.9672944734338671 0 0 0 -1086804 0 -1.30680000013671815 32 0 -2 
7644028 496931 -15 -7.93972126749577001 1395375 -19 -24.0319141850341111 0 0 0 -1086804 0 -1.30680000013671815 31 0 -1 
7644068 496359 -13 -9.43475562962703407 1394659 -18 -25.1322515590582043 0 0 0 -1086805 0 -0.306800000136718154 32 0 -2 
7644108 495773 -15 -9.36841706180712208 1393927 -18 -25.7858947755303234 0 0 0 -1086805 0 -0.306800000136718154 30 0 0 
7644148 495175 -16 -8.5551590328104794 1393181 -19 -26.5104320142418146 0 0 0 -1086805 0 -0.306800000136718154 32 0 -2 
7644188 494568 -15 -8.80943501077126712 1392422 -19 -26.8234514547511935 0 0 0 -1086805 0 -0.306800000136718154 31 0 -1 
7644228 493952 -16 -8.94569846446393058 1391652 -19 -27.2425412775482982 0 0 0 -1086804 0 -1.30680000013671815 31 0 -1 
7644268 493328 -16 -8.77840286219725385 1390872 -20 -27.285289661725983 0 0 0 -1086805 0 -0.306800000136718154 33 0 -3 
7644308 492698 -16 -9.12200167245464399 1390084 -20 -27.4692847875412554 0 0 0 -1086805 0 -0.306800000136718154 32 0 -2 
