796319206 504000 0 0 1394942 0 0.310000000055879354 0 0 0 2213660 0 0.390399999916553497 33 0 0 
796319246 503994 -1 -0.469760223699267954 1394943 1 -0.689999999944120646 0 0 0 2213660 0 22.4149069944396615 32 0 1 
796319286 503956 -2 -0.892377327661961317 1394943 0 -0.689999999944120646 0 0 0 2213713 0 100.21406645141542 33 0 0 
796319326 503881 -1 -1.65009866398759186 1394942 -1 0.310000000055879354 0 0 0 2213895 0 176.110248961485922 33 0 0 
796319366 503769 -4 -1.55737770110135898 1394942 0 0.310000000055879354 0 0 0 2214190 0 262.067589675076306 32 0 1 
796319406 503623 -4 -2.4286679076612927 1394942 0 0.310000000055879354 0 0 0 2214610 0 342.050223740749061 33 0 0 
796319446 503442 -6 -2.07842275185976177 1394943 1 -0.689999999944120646 0 0 0 2215150 0 417.022286310326308 33 0 0 
796319486 503230 -5 -3.32109570235479623 1394943 0 -0.689999999944120646 0 0 0 2215805 0 487.947912531904876 33 0 0 
796319526 502986 -6 -3.97114022757159546 1394942 -1 0.310000000055879354 0 0 0 2216568 0 557.791237556375563 33 0 0 
796319566 502712 -6 -4.84300979593535885 1394942 0 0.310000000055879354 0 0 0 2217435 0 626.516396532766521 34 0 -1 
796319606 502408 -8 -4.75115787598770112 1394942 0 0.310000000055879354 0 0 0 2218407 0 689.087524611502886 33 0 0 
796319646 502077 -8 -5.51003793615382165 1394943 1 -0.689999999944120646 0 0 0 2219473 0 752.468756942544132 33 0 0 
796319686 501718 -10 -4.93410344491712749 1394943 0 -0.689999999944120646 0 0 0 2220635 0 810.624228675384074 33 0 0 
796319726 501335 -10 -5.83780787064461038 1394942 -1 0.310000000055879354 0 0 0 2221887 0 865.518074959050864 33 0 0 
796319766 500928 -10 -7.03560468199430034 1394942 0 0.310000000055879354 0 0 0 2223222 0 920.114430945366621 33 0 0 
796319806 500496 -12 -6.34194734739139676 1394942 0 0.310000000055879354 0 0 0 2224635 0 975.377431781496853 33 0 0 
796319846 500043 -12 -6.57128933508647606 1394942 0 0.310000000055879354 0 0 0 2226133 0 1020.27121261972934 33 0 0 
796319886 499570 -11 -7.53808411379577592 1394943 0 -0.689999999944120646 0 0 0 2227698 0 1068.75990860816091 33 0 0 
796319926 499077 -12 -8.05678515182808042 1394942 -1 0.310000000055879354 0 0 0 2229336 0 1110.80765489814803 33 0 0 
796319966 498565 -13 -7.94184591784141958 1394942 0 0.310000000055879354 0 0 0 2231038 0 1151.37858663778752 33 0 0 
796320006 498036 -14 -8.00771988008636981 1394942 0 0.310000000055879354 0 0 0 2232801 0 1189.43683897936717 33 0 0 
796320046 497491 -13 -8.06886050716275349 1394942 0 0.310000000055879354 0 0 0 2234622 0 1223.94654707005247 32 0 1 
796320086 496931 -15 -7.93972126749577001 1394943 0 -0.689999999944120646 0 0 0 2236496 0 1255.87184606073424 33 0 0 
796320126 496358 -15 -8.43475562962703407 1394942 -1 0.310000000055879354 0 0 0 2238418 0 1286.17687110137194 32 0 1 
796320166 495773 -14 -9.36841706180712208 1394942 0 0.310000000055879354 0 0 0 2240436 0 1262.82575734239072 32 0 1 
796320206 495176 -14 -9.5551590328104794 1394942 0 0.310000000055879354 0 0 0 2242391 0 1340.78263993235305 34 0 -1 
796320246 494568 -15 -8.80943501077126712 1394942 0 0.310000000055879354 0 0 0 2244440 0 1359.01165402214974 34 0 -1 
796320286 493953 -15 -9.94569846446393058 1394943 0 -0.689999999944120646 0 0 0 2246568 0 1328.47693476080894 34 0 -1 
796320326 493329 -15 -9.77840286219725385 1394942 -1 0.310000000055879354 0 0 0 2248625 0 1395.14261729875579 33 0 0 
796320366 492698 -17 -9.12200167245464399 1394942 0 0.310000000055879354 0 0 0 2250755 0 1410.97283678501844 33 0 0 
796320406 492063 -16 -9.79094836371950805 1394942 0 0.310000000055879354 0 0 0 2252965 0 1364.93172837048769 32 0 1 
