3.738389,-1.109347,-0.711545,17.213790,18.268562,-5.341847
3.796925,-0.998315,-0.082965,5.142003,15.798796,-4.644964
3.848616,-1.000288,-0.334321,9.677889,16.388814,-7.901520
3.959257,-0.870727,-0.230780,8.176436,15.932112,-6.780922
4.102214,-0.714578,0.058295,3.342072,13.994971,-3.852329
4.192031,-0.622124,0.042352,3.771556,14.126226,-4.598920
4.218491,-0.574637,0.072245,3.886014,14.100268,-5.267237
4.254040,-0.552977,0.081442,3.671661,13.893136,-7.177406
4.327244,-0.465217,0.084879,3.768355,13.732474,-6.854740
4.412046,-0.393322,0.075738,3.928863,13.609862,-6.834865
4.508405,-0.374793,0.063619,3.982245,14.598204,-9.676485
4.593259,-0.328159,0.054760,3.585809,15.535202,-10.377616
4.608539,-0.298046,0.020895,4.363832,16.510791,-10.021061
4.659738,-0.263738,0.056256,3.099381,15.955353,-10.864727
4.726887,-0.234790,0.075619,2.081523,16.723063,-11.512768
4.713272,-0.208393,0.020215,3.002313,17.033903,-11.003047
4.699732,-0.215030,0.055039,2.505608,17.066715,-9.828415
4.784609,-0.223518,0.017222,2.664839,17.972342,-11.319729
4.788324,-0.254255,0.057143,2.812818,16.978273,-10.597634
4.827802,-0.303886,0.102677,2.493840,17.401139,-10.774452
4.864076,-0.332984,0.090840,2.923948,17.686491,-10.062347
4.912683,-0.363183,0.101718,2.937078,17.453399,-9.149537
4.946538,-0.419011,0.095501,3.223211,17.100763,-8.245626
4.997695,-0.444535,0.091424,3.042211,17.418966,-6.931436
4.980478,-0.504561,0.091684,3.782733,17.698653,-3.541050
5.002028,-0.580605,0.101026,3.655371,16.834233,-2.831164
5.055108,-0.626559,0.079985,3.264393,16.508047,-2.439476
5.018203,-0.676859,0.082624,3.400135,16.398781,-0.111271
4.984808,-0.725541,0.104213,3.207118,15.590534,1.779995
5.036992,-0.788837,0.080783,3.370229,16.776144,2.158071
5.063675,-0.832487,0.091940,3.134071,16.363692,2.729769
5.015975,-0.899937,0.089704,2.575603,16.612367,5.031567
5.007782,-0.940705,0.094598,2.383702,17.303763,6.220245
4.979097,-0.973152,0.093246,2.428376,18.200003,7.393357
4.952115,-1.020472,0.114027,1.894911,17.043295,6.384654
4.900187,-1.050746,0.128037,2.274207,17.089443,7.398061
4.864491,-1.072449,0.101111,1.988411,17.024684,7.619719
4.796676,-1.100609,0.118527,2.240995,16.366670,9.019665
4.752566,-1.099398,0.104498,2.557829,16.486587,8.780619
4.664101,-1.100235,0.148818,2.132596,14.448453,8.645131
4.602553,-1.095321,0.134293,2.149083,15.310050,8.930302
4.482235,-1.083002,0.134917,2.264983,14.003171,9.663063
4.433481,-1.059415,0.129655,2.630266,14.491529,9.041973
4.365443,-1.003387,0.124416,2.295792,14.078841,8.307135
4.306598,-0.963991,0.126868,2.728975,14.294783,7.798553
4.200704,-0.889082,0.138340,2.390040,14.427895,7.497195
