-0.195897,0.875125,-0.016041,-4.956142,-1.143100,-1.634587
-0.196800,0.810759,-0.039904,-4.964851,-1.329733,-1.899138
-0.218809,0.740397,-0.036615,-5.689439,-1.055997,-2.482591
-0.245446,0.646693,-0.029358,-5.451242,-1.919245,-3.920462
-0.250251,0.577128,-0.005590,-4.617805,-1.772464,-5.026509
-0.260670,0.524852,-0.017511,-5.035203,-2.897681,-6.712314
-0.285629,0.476640,-0.018627,-5.450645,-3.143454,-8.211597
-0.308468,0.405907,-0.033851,-4.845596,-2.011597,-10.139308
-0.329138,0.356608,-0.026469,-3.459183,-3.316333,-11.722500
-0.325770,0.324036,-0.020541,-3.809583,-1.679184,-12.131131
-0.318949,0.284798,-0.032857,-3.728133,0.459928,-12.925060
-0.332509,0.256089,-0.003256,-3.593914,-0.638717,-13.785493
-0.327730,0.259132,0.000378,-2.197519,0.137192,-13.896433
-0.342438,0.239326,0.011548,-3.139421,-1.526433,-14.173090
-0.322186,0.241433,-0.017131,-3.019428,0.181397,-13.901346
-0.310215,0.253270,-0.031793,-2.355263,0.690789,-13.476385
-0.311528,0.264207,0.011587,-2.297699,-0.776093,-11.074244
-0.289306,0.283081,0.007839,-2.742610,-1.673013,-8.885067
-0.284756,0.309633,-0.054596,-2.717158,-0.827624,-8.316204
-0.258152,0.325694,-0.013156,-2.046865,-0.876566,-7.840558
-0.251577,0.331070,0.003394,-1.699107,-1.679391,-6.871694
-0.209185,0.371526,-0.013182,-2.570378,-1.634710,-5.397334
-0.187360,0.415078,-0.032204,-2.812316,-1.335926,-4.835055
-0.195254,0.429868,0.009441,-2.072140,-2.270207,-3.931255
-0.149717,0.488312,-0.004684,-2.666300,-3.242787,0.483724
-0.132201,0.531631,-0.028389,-3.187535,-1.817227,1.960811
-0.122975,0.565771,-0.033185,-2.194880,-0.849633,4.133349
-0.130432,0.584278,0.003427,-2.622040,-1.678872,5.704636
-0.107147,0.623903,-0.008823,-2.794017,-1.773072,6.990872
-0.109428,0.661113,-0.037275,-2.815481,-0.495291,6.596723
-0.116843,0.678168,-0.005531,-1.611646,-0.457556,7.384042
-0.128732,0.686191,-0.015207,-1.891547,-1.826099,8.773758
-0.113121,0.686365,-0.042133,-1.848488,-0.469041,10.387490
-0.112638,0.689683,-0.017140,-0.368380,0.220790,11.111530
-0.114230,0.692536,-0.017994,-0.304442,-0.418331,12.139423
-0.127015,0.673360,-0.014147,-0.657248,-1.438256,11.888376
-0.114309,0.662715,-0.027779,-0.431383,-0.313168,11.025423
-0.103582,0.644970,-0.011915,0.750222,-0.550551,10.183054
-0.105985,0.621891,0.002817,0.087429,-1.759098,9.650511
-0.079338,0.609103,-0.029656,-0.142384,-0.650970,9.862987
-0.080959,0.561081,-0.044756,0.726730,0.035591,8.986229
-0.074631,0.524002,0.000854,0.934954,-0.608387,9.910344
-0.046917,0.478370,0.005965,1.008701,-1.593575,10.491452
-0.021380,0.429209,-0.008698,-0.254588,-0.060361,9.497057
0.003235,0.360297,-0.024775,0.615495,1.333937,6.701284
0.013053,0.289754,0.006523,0.724429,-0.205113,5.440940
0.053900,0.235535,-0.002186,0.240095,0.275173,4.248818
0.086274,0.170431,-0.019064,0.166234,1.453641,2.748857
0.104682,0.098230,0.005764,0.075849,0.401764,1.706513
0.122736,0.026749,0.009050,0.034648,0.772394,1.291971
0.155373,-0.033015,-0.006190,-1.163652,0.777495,0.645365
0.175869,-0.091853,-0.014761,-0.888023,1.185682,-1.407947
0.197142,-0.158598,0.005508,-0.786237,-0.048803,-3.310376
0.205808,-0.205215,0.002042,-1.474952,0.887118,-4.513592
0.231640,-0.255968,-0.042737,-1.693602,2.575362,-5.925441
0.227580,-0.303494,-0.009233,-1.225795,0.250210,-6.923384
0.250958,-0.321784,0.008200,-1.598792,0.626460,-6.830231
0.245043,-0.363383,-0.019793,-2.121497,0.204095,-7.448524
0.257244,-0.409117,-0.018174,-1.479836,1.308140,-7.096813
0.255405,-0.441721,-0.004263,-0.986112,1.106996,-7.115014
0.277677,-0.440192,-0.002333,-0.973553,3.692343,-6.740953
0.266244,-0.438344,-0.025140,-1.858846,2.554751,-6.214329
0.266999,-0.438646,0.001248,-0.699075,2.027670,-6.493710
0.275546,-0.432353,0.011755,-0.088903,2.124020,-6.212231
0.274214,-0.400435,-0.013113,-0.683408,2.082730,-5.021149
0.272175,-0.400028,-0.007208,-0.279202,2.263307,-4.965811
0.272812,-0.378124,-0.015998,0.401165,2.502186,-4.079995
0.293948,-0.340379,-0.010110,1.485568,2.078597,-3.460550
0.274604,-0.303215,-0.012772,0.803244,1.897502,-2.976237
0.270406,-0.288162,-0.029637,1.312731,1.623635,-3.604332
0.282200,-0.248356,-0.037495,2.254305,2.955829,-3.117215
0.271758,-0.188360,-0.010494,2.232657,0.834560,-1.207637
0.261974,-0.149945,-0.008439,1.669121,-0.769456,-0.606570
0.250081,-0.100722,-0.048721,1.598004,0.619767,-1.085975
0.250186,-0.058483,-0.016861,2.301946,0.136543,-0.922585
0.232225,-0.007861,-0.038916,1.320425,0.173444,-0.329961
0.221081,0.051203,-0.063377,0.404631,0.607770,-0.430674
0.206346,0.108419,-0.047956,0.615353,0.753740,-0.642497
0.190285,0.163899,-0.028357,0.797985,0.288598,-0.264243
0.194194,0.215965,-0.040892,0.350599,0.719888,0.217615
0.180589,0.284030,-0.086945,-0.779798,2.430291,0.570991
0.150055,0.331110,-0.037413,-1.567701,1.285984,0.251645
0.107128,0.350739,-0.012758,-0.875477,0.769295,-0.728610
0.131881,0.422312,-0.020994,-2.514816,1.289368,0.069445
0.121666,0.471949,-0.080068,-2.915864,1.517635,0.198116
