54314051 504000 0 0 1385685 1 -0.380000000121071935 0 0 0 -1086804 0 -1.30680000013671815 32 0 -2 
54314091 503994 0 -0.469760223699267954 1385684 0 0.619999999878928065 0 0 0 -1086804 0 9.70545349735766649 33 0 -3 
54314131 503956 -1 -0.892377327661961317 1385685 0 -0.380000000121071935 0 0 0 -1086779 0 50.1050332258455455 32 0 -2 
54314171 503881 -2 -1.65009866398759186 1385684 0 0.619999999878928065 0 0 0 -1086693 0 93.0531244806479663 28 0 2 
54314211 503770 -3 -2.55737770110135898 1385684 -1 0.619999999878928065 0 0 0 -1086545 0 135.531794837443158 27 0 3 
54314251 503623 -4 -2.4286679076612927 1385685 0 -0.380000000121071935 0 0 0 -1086333 0 173.523111870512366 33 0 -3 
54314291 503443 -5 -3.07842275185976177 1385685 1 -0.380000000121071935 0 0 0 -1086064 0 212.009143155068159 30 0 0 
54314331 503230 -6 -3.32109570235479623 1385685 0 -0.380000000121071935 0 0 0 -1085742 0 252.971956266090274 29 0 1 
54314371 502986 -6 -3.97114022757159546 1385685 0 -0.380000000121071935 0 0 0 -1085360 0 287.393618778325617 30 0 0 
54314411 502711 -8 -3.84300979593535885 1385684 0 0.619999999878928065 0 0 0 -1084926 0 321.256198266521096 27 0 3 
54314451 502409 -7 -5.75115787598770112 1385685 0 -0.380000000121071935 0 0 0 -1084444 0 356.541762305889279 27 0 3 
54314491 502076 -10 -4.51003793615382165 1385685 0 -0.380000000121071935 0 0 0 -1083910 0 387.232378471177071 31 0 -1 
54314531 501718 -11 -4.93410344491712749 1385684 -1 0.619999999878928065 0 0 0 -1083330 0 417.310114337597042 33 0 -3 
54314571 501336 -8 -6.83780787064461038 1385685 0 -0.380000000121071935 0 0 0 -1082706 0 446.757037479663268 32 0 -2 
54314611 500926 -12 -5.03560468199430034 1385684 0 0.619999999878928065 0 0 0 -1082039 0 474.555215472588316 31 0 -1 
54314651 500496 -11 -6.34194734739139676 1385685 0 -0.380000000121071935 0 0 0 -1081332 0 501.686715890653431 25 0 5 
54314691 500043 -12 -6.57128933508647606 1385685 0 -0.380000000121071935 0 0 0 -1080586 0 527.133606310002506 29 0 1 
54314731 499570 -12 -7.53808411379577592 1385684 -1 0.619999999878928065 0 0 0 -1079803 0 550.877954303985462 25 0 5 
54314771 499077 -12 -8.05678515182808042 1385685 0 -0.380000000121071935 0 0 0 -1078985 0 572.901827449211851 25 0 5 
54314811 498564 -15 -6.94184591784141958 1385685 1 -0.380000000121071935 0 0 0 -1078134 0 593.187293319031596 25 0 5 
54314851 498036 -13 -8.00771988008636981 1385685 0 -0.380000000121071935 0 0 0 -1077255 0 614.716419489588588 30 0 0 
54314891 497491 -14 -8.06886050716275349 1385685 0 -0.380000000121071935 0 0 0 -1076344 0 631.471273535164073 26 0 4 
54314931 496932 -14 -8.93972126749577001 1385684 0 0.619999999878928065 0 0 0 -1075409 0 649.433923030737787 26 0 4 
54314971 496357 -16 -7.43475562962703407 1385685 0 -0.380000000121071935 0 0 0 -1074450 0 666.586435551056638 26 0 4 
54315011 495772 -15 -8.36841706180712208 1385685 1 -0.380000000121071935 0 0 0 -1073466 0 679.910878671333194 29 0 1 
54315051 495176 -14 -9.5551590328104794 1385684 0 0.619999999878928065 0 0 0 -1072461 0 691.38931996631436 32 0 -2 
54315091 494568 -16 -8.80943501077126712 1385685 0 -0.380000000121071935 0 0 0 -1071439 0 703.003827011212707 31 0 -1 
54315131 493952 -15 -8.94569846446393058 1385684 0 0.619999999878928065 0 0 0 -1070402 0 714.736467380542308 30 0 0 
54315171 493328 -16 -8.77840286219725385 1385684 -1 0.619999999878928065 0 0 0 -1069350 0 724.569308649282902 31 0 -1 
54315211 492698 -17 -9.12200167245464399 1385685 1 -0.380000000121071935 0 0 0 -1068283 0 730.484418392647058 30 0 0 
54315251 492062 -17 -8.79094836371950805 1385684 0 0.619999999878928065 0 0 0 -1067206 0 735.463864185381681 31 0 -1 
54315291 491423 -16 -9.59969640447525308 1385685 0 -0.380000000121071935 0 0 0 -1066121 0 739.489713601768017 29 0 1 
54315331 490781 -15 -10.3626992630888708 1385685 0 -0.380000000121071935 0 0 0 -1065029 0 741.544034218182787 26 0 4 
54315371 490135 -17 -8.89441040821839124 1385684 -1 0.619999999878928065 0 0 0 -1063935 0 744.608893608441576 28 0 2 
54315411 489490 -17 -9.00928330811439082 1385685 0 -0.380000000121071935 0 0 0 -1062839 0 746.666359347524121 25 0 5 
54315451 488846 -17 -9.52177143143489957 1385685 1 -0.380000000121071935 0 0 0 -1061740 0 744.69849901064299 30 0 0 
54315491 488203 -17 -9.24632824648870155 1385685 0 -0.380000000121071935 0 0 0 -1060646 0 744.68738017231226 26 0 4 
54315531 487564 -15 -9.99740722187561914 1385685 0 -0.380000000121071935 0 0 0 -1059552 0 739.615070407977328 31 0 -1 
54315571 486928 -16 -9.58946182602085173 1385684 0 0.619999999878928065 0 0 0 -1058466 0 735.463637292385101 30 0 0 
54315611 486297 -16 -8.83694552729139104 1385685 0 -0.380000000121071935 0 0 0 -1057385 0 727.215148399816826 31 0 -1 
54315651 485674 -15 -9.55431179428705946 1385685 0 -0.380000000121071935 0 0 0 -1056316 0 719.851671306183562 29 0 1 
54315691 485057 -16 -8.55601409549126402 1385684 -1 0.619999999878928065 0 0 0 -1055258 0 710.355273585999385 28 0 2 
54315731 484450 -15 -8.65650589921278879 1385685 0 -0.380000000121071935 0 0 0 -1054213 0 698.708022814011201 28 0 2 
54315771 483853 -15 -8.67024067405145615 1385685 1 -0.380000000121071935 0 0 0 -1053185 0 686.891986565198749 32 0 -2 
54315811 483267 -15 -8.41167188849067315 1385685 0 -0.380000000121071935 0 0 0 -1052176 0 674.889232414308935 32 0 -2 
54315851 482694 -14 -8.69525301083922386 1385685 0 -0.380000000121071935 0 0 0 -1051186 0 660.681827936787158 28 0 2 
54315891 482134 -14 -8.33543750969693065 1385684 0 0.619999999878928065 0 0 0 -1050215 0 642.251840707147494 31 0 -1 
54315931 481589 -14 -8.14667885360540822 1385685 0 -0.380000000121071935 0 0 0 -1049272 0 626.58133830036968 31 0 -1 
54315971 481060 -12 -7.94343051081523299 1385685 1 -0.380000000121071935 0 0 0 -1048355 0 609.652388291317038 25 0 5 
54316011 480547 -14 -6.54014594998443499 1385684 0 0.619999999878928065 0 0 0 -1047462 0 587.447058254969306 30 0 0 
54316051 480054 -12 -6.75127863942179829 1385685 0 -0.380000000121071935 0 0 0 -1046600 0 564.947415766189806 32 0 -2 
54316091 479581 -11 -7.39128204784356058 1385684 0 0.619999999878928065 0 0 0 -1045773 0 544.135528400074691 30 0 0 
54316131 479127 -11 -6.2746096434420906 1385684 -1 0.619999999878928065 0 0 0 -1044977 0 518.993463731487282 31 0 -1 
54316171 478696 -11 -6.21571489481721073 1385685 1 -0.380000000121071935 0 0 0 -1044218 0 493.503289335058071 30 0 0 
54316211 478288 -10 -6.02905127045232803 1385684 0 0.619999999878928065 0 0 0 -1043498 0 467.647072785999626 32 0 -2 
54316251 477905 -8 -6.52907223871443421 1385685 0 -0.380000000121071935 0 0 0 -1042814 0 436.406881658826023 28 0 2 
54316291 477546 -8 -5.53023126820335165 1385685 0 -0.380000000121071935 0 0 0 -1042177 0 408.764783529215492 29 0 1 
54316331 477214 -8 -4.84698182722786441 1385684 -1 0.619999999878928065 0 0 0 -1041580 0 375.702845971332863 28 0 2 
54316371 476910 -7 -4.29377738444600254 1385685 0 -0.380000000121071935 0 0 0 -1041031 0 343.203136560390703 31 0 -1 
54316411 476636 -5 -4.68507140805013478 1385685 1 -0.380000000121071935 0 0 0 -1040531 0 310.247722871368751 32 0 -2 
54316451 476391 -6 -3.83531736681470647 1385685 0 -0.380000000121071935 0 0 0 -1040080 0 274.818672479013912 28 0 2 
54316491 476178 -4 -3.55896872916491702 1385685 0 -0.380000000121071935 0 0 0 -1039683 0 239.898052958305925 33 0 -3 
54316531 475997 -3 -2.67047896335134283 1385684 0 0.619999999878928065 0 0 0 -1039335 0 198.467931884108111 31 0 -1 
54316571 475849 -4 -0.984301538032013923 1385685 0 -0.380000000121071935 0 0 0 -1039051 0 163.510376831633039 31 0 -1 
54316611 475738 -2 -1.31488992157392204 1385685 1 -0.380000000121071935 0 0 0 -1038820 0 122.007455375394784 32 0 -2 
54316651 475663 -1 -1.47669758251868188 1385685 0 -0.380000000121071935 0 0 0 -1038649 0 78.9412350906059146 32 0 -2 
54316691 475624 0 -0.284177989233285189 1385685 0 -0.380000000121071935 0 0 0 -1038541 0 35.2937835518969223 28 0 2 
54316731 475624 0 0.448215389624238014 1385684 0 0.619999999878928065 0 0 0 -1038497 0 -9.95283166551962495 29 0 1 
54316771 475664 1 0.906029085861518979 1385685 0 -0.380000000121071935 0 0 0 -1038517 0 -58.8165429870132357 26 0 4 
54316811 475745 2 1.27480963082052767 1385685 0 -0.380000000121071935 0 0 0 -1038611 0 -103.315282837604173 30 0 0 
54316851 475868 4 1.74010355601785704 1385684 -1 0.619999999878928065 0 0 0 -1038774 0 -150.466983642196283 29 0 1 
54316891 476033 4 3.48745739297010005 1385685 0 -0.380000000121071935 0 0 0 -1039008 0 -200.289577825926244 30 0 0 
54316931 476245 7 2.70241767342668027 1385685 1 -0.380000000121071935 0 0 0 -1039314 0 -253.80099781404715 32 0 -2 
54316971 476500 6 4.57053092872956768 1385685 0 -0.380000000121071935 0 0 0 -1039699 0 -306.019176031579264 31 0 -1 
54317011 476803 8 5.27734369039535522 1385685 0 -0.380000000121071935 0 0 0 -1040163 0 -358.962044903426431 31 0 -1 
54317051 477155 10 5.0084024901734665 1385684 0 0.619999999878928065 0 0 0 -1040704 0 -416.647536854958162 31 0 -1 
54317091 477555 11 5.94925385940587148 1385685 0 -0.380000000121071935 0 0 0 -1041332 0 -471.093584311078303 32 0 -2 
54317131 478005 12 7.28544432955095544 1385685 1 -0.380000000121071935 0 0 0 -1042039 0 -532.318119696807116 30 0 0 
54317171 478507 12 8.20252043229993433 1385684 0 0.619999999878928065 0 0 0 -1042836 0 -591.339075437514111 29 0 1 
54317211 479063 16 7.88602869911119342 1385685 0 -0.380000000121071935 0 0 0 -1043721 0 -652.17438395798672 31 0 -1 
54317251 479671 16 9.52151566161774099 1385684 0 0.619999999878928065 0 0 0 -1044695 0 -715.84197768359445 32 0 -2 
54317291 480335 18 10.294527851161547 1385684 -1 0.619999999878928065 0 0 0 -1045762 0 -780.35978903924115 32 0 -2 
54317331 481055 19 11.3906117994920351 1385685 0 -0.380000000121071935 0 0 0 -1046922 0 -847.745750449947082 29 0 1 
54317371 481833 20 11.9953140378929675 1385684 0 0.619999999878928065 0 0 0 -1048177 0 -918.017794340848923 31 0 -1 
54317411 482669 21 13.2941810982883908 1385685 0 -0.380000000121071935 0 0 0 -1049537 0 -983.193853137316182 26 0 4 
54317451 483565 22 14.4727595117292367 1385685 0 -0.380000000121071935 0 0 0 -1050996 0 -1051.29185926401988 32 0 -2 
54317491 484523 25 14.7165958101395518 1385684 0 0.619999999878928065 0 0 0 -1052556 0 -1122.3297451462131 28 0 2 
54317531 485542 25 16.2112365248030983 1385685 0 -0.380000000121071935 0 0 0 -1054220 0 -1195.32544320914894 30 0 0 
54317571 486625 27 17.1422281873528846 1385685 0 -0.380000000121071935 0 0 0 -1055991 0 -1269.29688587738201 31 0 -1 
54317611 487773 29 17.6951173293637112 1385684 -1 0.619999999878928065 0 0 0 -1057871 0 -1344.26200557663105 26 0 4 
54317651 488987 32 18.0554504822939634 1385685 0 -0.380000000121071935 0 0 0 -1059861 0 -1421.23873473191634 30 0 0 
54317691 490267 34 19.4087741777766496 1385685 1 -0.380000000121071935 0 0 0 -1061964 0 -1499.24500576802529 32 0 -2 
54317731 491615 34 20.9406349471537396 1385685 0 -0.380000000121071935 0 0 0 -1064184 0 -1576.29875110974535 29 0 1 
54317771 493033 37 21.8365793220582418 1385685 0 -0.380000000121071935 0 0 0 -1066516 0 -1659.41790318279527 27 0 3 
54317811 494522 39 22.2821538340649568 1385684 0 0.619999999878928065 0 0 0 -1068972 0 -1738.62039441219531 31 0 -1 
54317851 496081 39 24.4629050146904774 1385685 0 -0.380000000121071935 0 0 0 -1071545 0 -1822.9241572227329 30 0 0 
54317891 497715 43 24.5643793954513967 1385685 1 -0.380000000121071935 0 0 0 -1074242 0 -1907.34712403989397 29 0 1 
54317931 499422 44 25.7721235078643076 1385684 0 0.619999999878928065 0 0 0 -1077061 0 -1995.90722728823312 29 0 1 
54317971 501204 45 27.2716838836204261 1385685 0 -0.380000000121071935 0 0 0 -1080011 0 -2081.62239939323626 33 0 -3 
54318011 503063 48 28.248607053887099 1385684 0 0.619999999878928065 0 0 0 -1083087 0 -2171.51057277969085 31 0 -1 
54318051 505000 50 28.8884387658326887 1385684 -1 0.620000194991007447 0 0 0 -1086295 0 -2261.58967852010392 30 0 0 
54318091 507001 49 30.9267046530148946 1385687 0 0.395626619691029191 0 0 0 -1089635 0 -2330.73562416853383 31 0 -1 
54318131 509018 50 29.9796569527825341 1385697 0 0.319696523249149323 0 0 0 -1093058 0 -2337.89655692968518 28 0 2 
54318171 511033 49 30.9889282957301475 1385713 0 0.838703541783615947 0 0 0 -1096493 0 -2330.61469390196726 29 0 1 
54318211 513050 51 29.9327982745016925 1385736 1 0.946599903283640742 0 0 0 -1099913 0 -2334.67208827589639 29 0 1 
54318251 515065 50 30.7896401306497864 1385766 2 0.634926286293193698 0 0 0 -1103341 0 -2325.85209398739971 32 0 -2 
54318291 517081 50 30.5379517173278145 1385801 0 1.89281561993993819 0 0 0 -1106754 0 -2325.93979801936075 29 0 1 
54318331 519097 51 30.1563862799666822 1385844 1 1.70699796825647354 0 0 0 -1110169 0 -2316.72245209035464 32 0 -2 
54318371 521113 51 29.623783009534236 1385893 1 2.06180648552253842 0 0 0 -1113565 0 -2317.98990357061848 28 0 2 
54318411 523127 49 30.9191973230335861 1385949 1 1.93918443727307022 0 0 0 -1116967 0 -2303.53502547531389 30 0 0 
54318451 525143 51 30.0219308288069442 1386011 2 2.3186932853423059 0 0 0 -1120349 0 -2298.15414538816549 32 0 -2 
54318491 527157 50 30.9115609311265871 1386079 1 3.17752182297408581 0 0 0 -1123720 0 -2291.64747315086424 30 0 0 
54318531 529172 50 30.567970032338053 1386155 2 2.49049635278061032 0 0 0 -1127083 0 -2279.81952717737295 29 0 1 
54318571 531187 51 29.9713742876192555 1386236 2 3.23009189660660923 0 0 0 -1130428 0 -2271.47955923411064 31 0 -1 
54318611 533201 50 30.1023518752772361 1386324 2 3.36644442938268185 0 0 0 -1133760 0 -2260.4419775439892 31 0 -1 
54318651 535215 51 29.9418707352597266 1386418 2 3.86736411764286458 0 0 0 -1137074 0 -2250.52676804922521 28 0 2 
54318691 537228 49 30.4713157414225861 1386519 2 3.69834955828264356 0 0 0 -1140376 0 -2234.5599137020763 31 0 -1 
54318731 539241 49 30.6725152644794434 1386626 3 3.82260299474000931 0 0 0 -1143649 0 -2228.37381161656231 32 0 -2 
