trajectory,disturbance,num_curves,position_rmse,position_mae,max_position_error,velocity_rmse,mean_water_current_norm,max_water_current_norm,eval_damping_scale,eval_thruster_scale,eval_thruster_tau_scale,eval_deadband_scale,run,checkpoint,checkpoint_name,summary_path,logs_path
chirp,nominal,1,0.9605652423222164,0.8522532284953438,1.5819610357284546,0.1906476123755204,0.0,0.0,1.0,1.0,1.0,1.0,2026-07-15_22-27-01_trajectory,37,model_37.pt,/home/jining_yang/IsaacLab/source/results/rsl_rl/eupauv_traj_direct/2026-07-15_22-27-01_trajectory/model_37_chirp_trajectory_eval/summary_metrics.csv,/home/jining_yang/IsaacLab/source/results/rsl_rl/eupauv_traj_direct/2026-07-15_22-27-01_trajectory/model_37_chirp_trajectory_eval/logs.csv
helix,nominal,1,1.0503655960745997,0.942742982812706,1.86055326461792,0.0897574767642181,0.0,0.0,1.0,1.0,1.0,1.0,2026-07-15_22-27-01_trajectory,37,model_37.pt,/home/jining_yang/IsaacLab/source/results/rsl_rl/eupauv_traj_direct/2026-07-15_22-27-01_trajectory/model_37_helix_trajectory_eval/summary_metrics.csv,/home/jining_yang/IsaacLab/source/results/rsl_rl/eupauv_traj_direct/2026-07-15_22-27-01_trajectory/model_37_helix_trajectory_eval/logs.csv
lissajous,nominal,1,0.9319319624852488,0.8291090064216405,1.6996291875839231,0.1407255978685777,0.0,0.0,1.0,1.0,1.0,1.0,2026-07-15_22-27-01_trajectory,37,model_37.pt,/home/jining_yang/IsaacLab/source/results/rsl_rl/eupauv_traj_direct/2026-07-15_22-27-01_trajectory/model_37_trajectory_eval/summary_metrics.csv,/home/jining_yang/IsaacLab/source/results/rsl_rl/eupauv_traj_direct/2026-07-15_22-27-01_trajectory/model_37_trajectory_eval/logs.csv
racetrack,nominal,1,1.0681490896485115,0.9412951878184684,1.7249983549118042,0.1042912316534933,0.0,0.0,1.0,1.0,1.0,1.0,2026-07-15_22-27-01_trajectory,37,model_37.pt,/home/jining_yang/IsaacLab/source/results/rsl_rl/eupauv_traj_direct/2026-07-15_22-27-01_trajectory/model_37_racetrack_trajectory_eval/summary_metrics.csv,/home/jining_yang/IsaacLab/source/results/rsl_rl/eupauv_traj_direct/2026-07-15_22-27-01_trajectory/model_37_racetrack_trajectory_eval/logs.csv
random_smooth,nominal,8,1.0120053384565684,0.8940320293413909,1.836594820022583,0.0992236585175349,0.0,0.0,1.0,1.0,1.0,1.0,2026-07-15_22-27-01_trajectory,37,model_37.pt,/home/jining_yang/IsaacLab/source/results/rsl_rl/eupauv_traj_direct/2026-07-15_22-27-01_trajectory/model_37_random_smooth_trajectory_eval/summary_metrics.csv,/home/jining_yang/IsaacLab/source/results/rsl_rl/eupauv_traj_direct/2026-07-15_22-27-01_trajectory/model_37_random_smooth_trajectory_eval/logs.csv
spiral,nominal,1,1.127454303862344,0.9911911104263104,1.9237055778503416,0.1185453545970352,0.0,0.0,1.0,1.0,1.0,1.0,2026-07-15_22-27-01_trajectory,37,model_37.pt,/home/jining_yang/IsaacLab/source/results/rsl_rl/eupauv_traj_direct/2026-07-15_22-27-01_trajectory/model_37_spiral_trajectory_eval/summary_metrics.csv,/home/jining_yang/IsaacLab/source/results/rsl_rl/eupauv_traj_direct/2026-07-15_22-27-01_trajectory/model_37_spiral_trajectory_eval/logs.csv
