-0.845959,0.357089,0.017588,-2.848659,-1.414867,-10.245044
-0.838173,0.365279,0.046730,-2.317196,-3.167666,-9.280279
-0.820408,0.380743,0.024826,-2.255653,-2.780349,-7.716351
-0.774940,0.405377,0.036282,-2.160995,-3.750401,-6.531449
-0.746622,0.425134,0.010541,-3.147929,-3.262073,-6.399311
-0.684059,0.451614,0.037680,-2.102485,-3.635210,-5.599639
-0.664331,0.473363,0.002768,-2.331031,-2.780765,-4.975923
-0.600560,0.512477,0.005361,-2.399789,-3.467058,-2.613341
-0.567595,0.549145,0.022623,-2.228380,-2.824599,-1.121597
-0.517544,0.575903,0.016741,-2.561875,-3.874201,2.120616
-0.472338,0.602954,-0.006413,-1.749088,-2.280469,3.807550
-0.450051,0.630704,0.004997,-2.566770,-2.758652,6.358954
-0.418424,0.653868,0.001521,-1.944922,-3.056346,6.427856
-0.378024,0.687962,0.013436,-2.856222,-2.455627,7.437311
-0.325905,0.711750,0.004517,-2.207825,-1.691180,7.027604
-0.299771,0.721256,0.006608,-2.824297,-1.825277,8.435301
-0.263559,0.718046,0.009553,-2.046355,-1.567038,9.472431
-0.236971,0.716405,0.014673,-2.339943,-2.677969,11.527780
-0.191280,0.703968,0.020529,-1.856722,-0.963273,11.846082
-0.163005,0.706994,0.007380,-1.671038,-1.835141,12.593402
-0.148746,0.668255,-0.001017,-0.569586,-1.041756,11.322291
-0.132356,0.669587,-0.012148,-1.023229,-1.293640,11.760264
-0.109383,0.618381,-0.002034,0.339258,-0.922649,9.912544
-0.082398,0.608721,-0.016950,-0.734815,-1.318695,10.260660
-0.082529,0.544494,0.024130,0.655794,-3.386785,8.975248
-0.036923,0.519859,-0.028596,-0.041905,-0.569849,10.094771
-0.025385,0.448026,0.030199,1.117016,-0.412145,9.388407
0.034785,0.411476,-0.019707,0.223674,0.307645,9.607068
0.070554,0.343881,0.019709,1.390023,0.332841,8.061454
0.105361,0.272658,-0.005908,0.702083,0.847855,6.991669
0.146884,0.199811,-0.011813,1.425529,1.097337,5.625707
0.158793,0.130634,-0.004437,0.643331,0.984585,3.825074
0.209132,0.067378,0.003280,0.808739,1.126548,2.917510
0.232579,-0.008420,-0.018112,0.564884,1.515280,1.325391
0.260423,-0.086142,-0.015026,0.821147,1.210407,0.758660
0.292542,-0.139262,-0.036444,-0.141717,2.535357,-0.189741
0.308816,-0.218569,0.007563,0.057330,0.619398,-1.383707
0.335815,-0.252998,-0.021240,-0.919386,1.190339,-2.332784
0.364592,-0.309118,0.002289,-0.819507,0.399031,-3.325061
0.387395,-0.369978,-0.016237,-1.062185,1.152236,-4.694181
0.409134,-0.400862,-0.016924,-1.362298,0.474514,-4.700223
0.406315,-0.466340,-0.005694,-0.844995,2.392998,-5.949628
0.441315,-0.475991,-0.024263,-1.656158,1.607589,-4.517623
0.443948,-0.519838,0.004508,-0.893746,2.276550,-5.684077
0.466200,-0.544318,-0.007985,-0.912417,2.272099,-4.770534
0.470217,-0.560540,-0.022619,-0.825796,3.145191,-5.998714
0.468799,-0.565890,0.000789,-1.044745,2.627784,-4.709763
0.477012,-0.555462,-0.013086,-0.390214,2.846119,-4.656928
0.491842,-0.548943,-0.001663,-0.459237,2.862987,-3.160809
0.488884,-0.547837,-0.017957,0.874799,3.305519,-3.273777
0.501489,-0.514881,-0.025809,1.008171,2.526380,-1.979860
0.483770,-0.525900,-0.002520,1.664609,4.047560,-2.783578
0.504473,-0.488868,-0.019100,1.636390,2.549541,-1.563102
0.496198,-0.454215,-0.009298,2.560068,2.885032,-2.548720
0.474189,-0.430247,-0.009581,2.217460,1.538264,-1.583628
0.469085,-0.391918,-0.020748,2.721902,1.781456,-1.424315
0.460373,-0.347375,0.007754,2.492830,0.123234,0.267683
0.440518,-0.316687,-0.001795,2.905827,1.128310,0.257290
0.434166,-0.249890,-0.020134,2.307520,0.904153,1.275712
0.408048,-0.217856,-0.017065,3.041802,1.489198,0.248724
0.392427,-0.154942,-0.025720,1.916204,1.066292,0.952153
0.346725,-0.138595,-0.003058,2.402248,1.965270,-0.476750
0.332217,-0.061012,-0.022047,0.758692,1.333006,0.685817
0.280945,-0.018366,0.006956,0.848598,0.876505,0.019421
0.269772,0.049072,-0.033155,-0.407329,1.393814,1.408250
0.214998,0.085651,-0.005609,-0.151029,0.740434,0.930309
0.187744,0.131096,-0.025021,-0.784455,0.624417,2.037478
0.129736,0.177451,-0.021670,-0.614575,0.742542,1.173764
0.090465,0.216446,-0.029252,-1.717291,0.069425,1.058149
0.059935,0.259394,-0.029334,-1.101276,0.621836,-0.525212
0.005076,0.282663,-0.030204,-2.395813,-0.479162,1.056723
-0.027328,0.315228,-0.024352,-1.683984,-0.317985,1.654582
-0.052573,0.338291,-0.015512,-2.158240,-0.470316,3.646844
-0.089435,0.369618,-0.022343,-1.480624,-0.728303,3.178984
-0.119630,0.404100,-0.023016,-2.174226,-1.187519,3.718469
-0.159679,0.427898,-0.025130,-1.001391,-0.631376,2.526384
-0.177841,0.437739,-0.024158,-1.606971,-0.373668,2.195839
-0.200116,0.454325,-0.006095,-0.595367,-0.392903,0.550509
-0.216239,0.470399,-0.014744,-1.399078,-0.887320,1.356725
-0.240588,0.479002,0.006575,-0.265915,-0.050673,1.248870
-0.250249,0.490875,-0.026564,-0.869949,-0.186251,2.433877
-0.261507,0.499675,0.012947,0.049593,-0.361073,2.678247
-0.270646,0.510537,-0.008895,-1.188382,-0.795386,3.211854
-0.275517,0.513120,0.017499,-0.231046,-1.583847,2.728606
-0.288377,0.523191,-0.003544,-0.771401,-0.441106,2.339742
-0.329237,0.514118,0.012632,-0.332772,-2.319494,1.788771
-0.354505,0.520427,0.005912,-1.361278,-3.411568,1.163768
-0.374121,0.492470,0.015986,-0.382291,-3.245394,0.146281
-0.407454,0.520653,-0.033638,-2.564800,-3.396738,-0.391419
-0.468934,0.504438,0.045781,-1.922798,-7.247744,-0.802660
-0.483193,0.538224,-0.026098,-3.165266,-3.337638,-0.471469
-0.541483,0.539396,0.037414,-3.239321,-3.875130,-0.972607
-0.535949,0.574554,0.001310,-4.629674,-3.635397,0.365706
-0.563190,0.585974,0.027061,-4.451234,-2.683658,1.246413
-0.568967,0.605314,-0.005051,-5.454626,-1.334543,3.508053
-0.596615,0.613376,-0.004175,-4.664540,-1.183459,3.882480
-0.617137,0.620334,0.012848,-5.947228,-1.319119,4.918940
-0.614540,0.630247,0.032835,-4.910637,-2.338995,4.110327
-0.631573,0.641142,-0.011163,-5.669061,-1.103620,3.971483
-0.636454,0.624474,0.025637,-4.419926,-3.389185,3.748635
-0.652984,0.635956,-0.011967,-4.371142,-2.460196,2.685328
-0.677583,0.626597,0.029063,-2.804815,-3.350728,2.447167
-0.647808,0.645028,-0.001312,-2.897180,-2.367234,2.621613
-0.659316,0.622566,0.008883,-1.201991,-4.256481,3.403109
-0.654248,0.600971,0.006589,-0.914614,-4.283521,4.155569
-0.642520,0.593980,0.010564,0.492870,-3.878498,4.907041
-0.643360,0.564733,0.008322,0.451078,-3.027697,3.443795
-0.619277,0.565314,0.050186,1.015329,-4.223220,3.324394
-0.625901,0.528331,0.032126,1.242713,-3.448105,2.050079
-0.601256,0.476327,0.031591,2.545355,-2.718166,1.792923
-0.582316,0.450662,0.020647,2.049205,-2.577796,1.654595
-0.575597,0.366142,0.059951,2.758878,-2.520284,2.392945
-0.533178,0.334526,-0.000531,2.682666,-0.363066,1.993118
-0.539943,0.257198,0.053061,2.356021,-1.613481,0.614170
-0.479054,0.233837,-0.005113,1.582731,0.421352,0.308113
-0.465429,0.160773,0.046477,1.786009,-0.712445,-1.382346
-0.419301,0.122296,0.019275,-0.079860,-0.463397,-1.445555
-0.403778,0.067030,0.068298,0.333823,-1.103262,-2.570118
