-0.106854,0.605771,-0.046987,-0.870204,0.456543,11.351507
-0.155956,0.563605,-0.014622,-0.094213,-1.340556,11.298368
-0.157906,0.562732,-0.024538,-0.115289,-0.911427,12.166340
-0.166345,0.536429,-0.035088,0.284919,-0.509367,11.884490
-0.215555,0.492983,-0.016096,0.468230,-1.813812,10.409306
-0.220308,0.448736,-0.022959,1.565191,-0.900092,9.867415
-0.223850,0.434218,-0.038173,0.997470,-0.971860,10.507439
-0.259110,0.378951,-0.037156,1.077119,-0.595771,9.657215
-0.255493,0.305953,-0.006537,1.734417,-0.642076,9.269267
-0.249404,0.267529,-0.020074,1.345888,-0.968948,9.857960
-0.263859,0.210352,-0.016532,1.090747,0.106175,9.275715
-0.281046,0.118801,-0.016585,0.714107,-0.254397,7.412383
-0.249719,0.055217,-0.006199,1.809661,-0.154673,5.671966
-0.230310,-0.007464,-0.035170,1.028690,-0.703481,4.701787
-0.241092,-0.095299,-0.022155,0.219287,-1.134701,2.924347
-0.233083,-0.177399,-0.016102,1.196495,-0.190101,1.189480
-0.213185,-0.230946,-0.012790,0.787894,-0.998815,0.887943
-0.183453,-0.288822,-0.033965,-0.151734,-1.100232,-0.112501
-0.206571,-0.385989,-0.018534,-0.470734,-0.957938,-2.066234
-0.194016,-0.451536,-0.009002,0.662265,-0.776059,-3.170170
-0.184175,-0.490725,-0.008608,-0.316630,-1.544576,-3.775373
-0.164034,-0.540450,-0.029977,-0.318071,-0.484486,-5.354961
-0.188616,-0.577709,-0.045500,-1.413966,-0.915500,-6.898275
-0.178470,-0.634433,-0.008864,0.401288,1.781873,-7.749716
-0.166735,-0.673934,-0.003383,-0.163642,-0.489761,-7.186216
-0.161792,-0.680548,-0.036667,-0.476715,-0.386335,-6.657050
-0.172096,-0.704664,-0.024883,-0.909708,0.281244,-7.003226
-0.180236,-0.720194,-0.025470,-0.659369,0.112704,-7.033865
-0.172808,-0.718749,0.001679,-0.160104,-2.845606,-7.175600
-0.158818,-0.699491,-0.026534,-0.177182,0.143461,-6.611756
-0.141250,-0.705334,-0.042861,-0.329366,1.458694,-5.803553
-0.140771,-0.667405,-0.049704,0.074259,0.639605,-5.741269
-0.148452,-0.656488,0.016808,1.727794,0.376173,-4.898999
-0.115582,-0.615461,-0.016755,1.109093,-0.040586,-3.383831
-0.094430,-0.569116,-0.021551,1.041610,0.228903,-2.992643
-0.089513,-0.538770,-0.036086,1.281970,1.639468,-2.978119
-0.073192,-0.497112,0.009524,2.340201,-0.123001,-3.081933
-0.068787,-0.426451,-0.011595,2.091875,-1.799651,-2.027561
-0.053993,-0.383412,0.007147,2.271536,-1.584379,-1.524997
-0.024767,-0.329787,-0.024991,1.821215,-1.001854,0.310842
-0.023132,-0.269272,-0.031418,2.603177,0.295605,-0.487839
-0.036977,-0.224404,0.001846,2.164722,-1.064083,-0.147086
0.000157,-0.132466,-0.002546,2.377306,-0.634113,0.048642
-0.000434,-0.062921,-0.030230,1.241835,-1.773178,-0.068397
0.005491,-0.021461,-0.029908,0.972938,0.570168,-0.412588
0.003909,0.055424,-0.037641,1.105318,0.425491,-0.571294
0.004621,0.111022,-0.019677,0.836762,0.061744,0.408612
0.024230,0.183416,-0.028864,-0.351628,0.117221,1.304957
0.025996,0.249295,-0.063087,-0.598576,0.979635,1.023953
0.012262,0.306127,-0.046169,-1.411045,0.681679,-0.328705
0.034386,0.354924,-0.030030,-1.441975,0.582368,0.167819
0.044164,0.424360,-0.036578,-1.568418,0.593433,0.078041
0.038722,0.470364,-0.055180,-2.665757,0.577235,0.638067
0.049472,0.515727,-0.051054,-2.928250,0.365580,1.169484
0.059070,0.553321,-0.038882,-1.909982,0.262692,2.174215
0.058469,0.582068,-0.035022,-2.340986,-0.610522,3.967628
0.091143,0.637673,-0.052120,-2.968736,-1.153191,4.366473
0.087296,0.643063,-0.054497,-2.618231,-0.002598,3.120768
0.100731,0.655677,-0.026035,-1.369496,-0.234411,1.782432
